,id,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,DecisionType,Cumulative Points
0,1,name,1,madison,24.0,0.0,nan,3.0,,michele,BN,0.0
1,1,name,2,michele,6.0,0.0,madison,2.0,michele,jenny,RP,0.0
2,1,name,3,emily,5.0,0.0,michele,3.0,jenny,raisa,BN,0.0
3,1,name,4,emily,22.0,0.0,emily,3.0,raisa,rachel,RS,0.0
4,1,name,5,susan,20.0,0.0,emily,2.0,rachel,linda,BN,0.0
5,1,name,6,emily,25.0,0.0,susan,50.0,linda,sarah,EC,0.0
6,1,name,7,emily,13.0,0.0,emily,3.0,sarah,alex,RS,0.0
7,1,name,8,emily,3.0,0.0,emily,50.0,alex,alex,RS,0.0
8,1,name,9,emily,21.0,0.0,emily,3.0,alex,rachel,RS,0.0
9,1,name,10,emily,3.0,0.0,emily,49.0,rachel,anna,RS,0.0
10,1,name,11,emily,18.0,0.0,emily,49.0,anna,anna,RS,0.0
11,1,name,12,emily,20.0,0.0,emily,49.0,anna,anna,RS,0.0
12,1,name,13,emily,13.0,0.0,emily,49.0,anna,anna,RS,0.0
13,1,name,14,emily,1.0,0.0,emily,2.0,anna,liz,RS,0.0
14,1,name,15,emily,10.0,0.0,emily,3.0,liz,alex,RS,0.0
15,1,name,16,alexa,15.0,0.0,emily,2.0,alex,alexis,BN,0.0
16,1,name,17,alex,17.0,0.0,alexa,3.0,alexis,rachel,EC,0.0
17,1,name,18,marcy,14.0,0.0,alex,50.0,rachel,laura,BN,0.0
18,1,name,19,lacy,15.0,0.0,marcy,3.0,laura,rachel,BN,0.0
19,1,name,20,emily,22.0,0.0,lacy,49.0,rachel,amanda,EC,0.0
20,1,name,21,rachel,10.0,0.0,emily,2.0,amanda,carly,EC,0.0
21,1,name,22,leanne,23.0,0.0,rachel,49.0,carly,amanda,BN,0.0
22,1,name,23,amanda,14.0,0.0,leanne,50.0,amanda,sarah,RP,0.0
23,1,name,24,emily,10.0,0.0,amanda,49.0,sarah,leanne,EC,0.0
24,1,name,25,emily,24.0,0.0,emily,3.0,leanne,lexi,RS,0.0
25,1,name,26,emily,20.0,0.0,emily,49.0,lexi,amanda,RS,0.0
26,1,name,27,emmy,2.0,0.0,emily,3.0,amanda,alex,BN,0.0
27,1,name,28,josephine,17.0,0.0,emmy,2.0,alex,laura,BN,0.0
28,1,name,29,jessie,24.0,0.0,josephine,49.0,laura,amanda,BN,0.0
29,1,name,30,emily,15.0,0.0,jessie,49.0,amanda,amanda,EC,0.0
30,1,name,31,emily,6.0,1.0,emily,49.0,amanda,emily,RS,1.0
31,1,name,32,piper,10.0,0.0,emily,3.0,emily,elizabeth,BN,1.0
32,1,name,33,jenny,10.0,0.0,piper,50.0,elizabeth,laura,EC,1.0
33,1,name,34,emily,16.0,0.0,jenny,49.0,laura,amanda,EC,1.0
34,1,name,35,emily,5.0,1.0,emily,49.0,amanda,emily,RS,2.0
35,1,name,36,emily,25.0,0.0,emily,50.0,emily,amanda,RS,2.0
36,1,name,37,amelia,23.0,0.0,emily,3.0,amanda,rachel,BN,2.0
37,1,name,38,emily,21.0,0.0,amelia,2.0,rachel,rachel,EC,2.0
38,1,name,39,emily,16.0,0.0,emily,3.0,rachel,rose,RS,2.0
39,1,name,40,emily,19.0,0.0,emily,2.0,rose,linda,RS,2.0
40,2,name,1,jennifer,25.0,0.0,nan,4.0,,sydney,BN,0.0
41,2,name,2,jenny,6.0,0.0,jennifer,1.0,sydney,michele,BN,0.0
42,2,name,3,mckayla,4.0,0.0,jenny,50.0,michele,alex,BN,0.0
43,2,name,4,stacy,23.0,0.0,mckayla,4.0,alex,charlie,BN,0.0
44,2,name,5,linda,20.0,0.0,stacy,1.0,charlie,susan,BN,0.0
45,2,name,6,alex,1.0,0.0,linda,3.0,susan,rachel,EC,0.0
46,2,name,7,gwen,14.0,0.0,alex,4.0,rachel,rachie,BN,0.0
47,2,name,8,alex,4.0,0.0,gwen,4.0,rachie,erica,EC,0.0
48,2,name,9,jen,20.0,0.0,alex,50.0,erica,emily,BN,0.0
49,2,name,10,luna,4.0,0.0,jen,50.0,emily,jenna,BN,0.0
50,2,name,11,jennifer,19.0,0.0,luna,50.0,jenna,jenny,EC,0.0
51,2,name,12,rachel,21.0,1.0,jennifer,3.0,jenny,rachel,EC,1.0
52,2,name,13,alex,14.0,0.0,rachel,4.0,rachel,penny,EC,1.0
53,2,name,14,liz,1.0,0.0,alex,1.0,penny,emily,BN,1.0
54,2,name,15,jenny,11.0,0.0,liz,4.0,emily,wren,EC,1.0
55,2,name,16,alexis,15.0,0.0,jenny,1.0,wren,alexa,BN,1.0
56,2,name,17,rachel,18.0,0.0,alexis,4.0,alexa,fern,EC,1.0
57,2,name,18,jenny,15.0,0.0,rachel,4.0,fern,kaela,EC,1.0
58,2,name,19,mckayla,16.0,0.0,jenny,4.0,kaela,jenny,EC,1.0
59,2,name,20,jennifer,23.0,0.0,mckayla,50.0,jenny,beth,EC,1.0
60,2,name,21,carly,10.0,0.0,jennifer,1.0,beth,rachel,BN,1.0
61,2,name,22,wren,24.0,0.0,carly,4.0,rachel,alexa,EC,1.0
62,2,name,23,jenny,15.0,0.0,wren,3.0,alexa,rachel,EC,1.0
63,2,name,24,stephanie,11.0,0.0,jenny,50.0,rachel,laura,BN,1.0
64,2,name,25,lauren,23.0,0.0,stephanie,50.0,laura,anna,BN,1.0
65,2,name,26,jenny,21.0,0.0,lauren,50.0,anna,laura,EC,1.0
66,2,name,27,jennifer,1.0,0.0,jenny,4.0,laura,opha,EC,1.0
67,2,name,28,laura,17.0,0.0,jennifer,1.0,opha,josephine,EC,1.0
68,2,name,29,kayla,25.0,0.0,laura,50.0,josephine,laura,BN,1.0
69,2,name,30,claire,16.0,0.0,kayla,3.0,laura,lexi,BN,1.0
70,2,name,31,stefanie,7.0,0.0,claire,50.0,lexi,riley,BN,1.0
71,2,name,32,stacey,9.0,0.0,stefanie,50.0,riley,laura,BN,1.0
72,2,name,33,jenny,11.0,0.0,stacey,4.0,laura,robin,EC,1.0
73,2,name,34,jenna,17.0,0.0,jenny,3.0,robin,alexa,EC,1.0
74,2,name,35,sam,6.0,0.0,jenna,50.0,alexa,amanda,BN,1.0
75,2,name,36,payton,1.0,0.0,sam,4.0,amanda,kayla,BN,1.0
76,2,name,37,karly,24.0,0.0,payton,4.0,kayla,wren,BN,1.0
77,2,name,38,rachel,21.0,0.0,karly,1.0,wren,emily,EC,1.0
78,2,name,39,jennifer,17.0,0.0,rachel,4.0,emily,sapphire,EC,1.0
79,2,name,40,linda,19.0,0.0,jennifer,1.0,sapphire,emily,EC,1.0
80,3,name,1,michele,24.0,0.0,nan,1.0,,madison,BN,0.0
81,3,name,2,rachel,7.0,0.0,michele,5.0,madison,ginger,BN,0.0
82,3,name,3,raisa,5.0,0.0,rachel,1.0,ginger,emily,BN,0.0
83,3,name,4,rachel,22.0,0.0,raisa,1.0,emily,emily,EC,0.0
84,3,name,5,rachel,21.0,0.0,rachel,5.0,emily,karen,RS,0.0
