,alpha,entropy_dist,bn_dist,ec_dist,rs_dist,rp_dist
0,0.0,0.5450045018634759,0.6499743584686146,0.6178805305852354,0.8252729999215966,0.8426500135149712
1,0.1,0.48584894257011685,0.5706595492374325,0.6270312143931467,0.838585375960374,0.8297952402587963
2,0.2,0.4391876414617207,0.5082827020924142,0.5797262601187008,0.8435220448164843,0.8473061808940469
3,0.30000000000000004,0.48462909809270815,0.45898254462341703,0.6383402292299213,0.8604060281914733,0.805461720846433
4,0.4,0.4368270545819791,0.42166286062020975,0.5959960473663222,0.8533652078636014,0.8023040808464137
5,0.5,0.4339189184464562,0.39186139299456835,0.5851731264581875,0.8652411735836978,0.8058728550087871
6,0.6000000000000001,0.42599615434047866,0.3749568993865347,0.5709507222126048,0.8725469522302913,0.8022993456800093
7,0.7000000000000001,0.4351541254662423,0.3687463709508756,0.5878472193742171,0.8949901791872942,0.7966111555990649
8,0.8,0.4331018673224452,0.3662143555264319,0.5660003246713963,0.9262619184016171,0.820646160206831
9,0.9,0.44563214677411156,0.37455259015950326,0.5446011316955581,0.9149852574795009,0.8175033566232469
10,1.0,0.4554945607043861,0.3840105694938242,0.5391216606092137,0.9293731644193874,0.8112686922314765
11,1.1,0.49496257882307115,0.4048387231892299,0.5546292700134866,0.9722156878318372,0.811916233480679
12,1.2000000000000002,0.49499942021018445,0.42059367354690863,0.5259062996928514,0.9646336836884594,0.8139068731073753
13,1.3,0.516330182188952,0.4446883726300542,0.5171595323748741,0.9749320219645954,0.8116820310628463
14,1.4000000000000001,0.5165709272456892,0.4631048167640658,0.5262723745953296,0.9798540261501981,0.801848890651291
15,1.5,0.5329287890366936,0.4880091030806006,0.511504375402845,0.9870971851782407,0.8052800150843994
16,1.6,0.5561058472322651,0.5149021208470692,0.49975769022985966,1.0009720403288433,0.8042748949172084
17,1.7000000000000002,0.5746921993370576,0.5430423766405859,0.5043696926353769,1.0257522676644348,0.8061267848876266
18,1.8,0.5912360893058857,0.5708547876501717,0.4892149249574614,1.0262406147985677,0.7939591051931131
19,1.9000000000000001,0.599904980542186,0.5918614848202509,0.47369642527517686,1.0430169100051425,0.8210780015690956
20,2.0,0.6154194980433492,0.6172953784856613,0.5110997529710124,1.0723051908444041,0.7868474461476478
21,2.1,0.6350389443844537,0.6460676421287173,0.5032726745643541,1.0583654688039494,0.7693448568188987
22,2.2,0.6458625005800782,0.6697189682149854,0.48839148271644,1.0690610656601671,0.7818379002803568
23,2.3000000000000003,0.6637028990044684,0.6905269176168346,0.4766282445718912,1.0777888970004572,0.7777554597906448
24,2.4000000000000004,0.6752353527870582,0.7192913099999857,0.46989440009631556,1.0994016760171532,0.7963526546561628
25,2.5,0.689300322841177,0.7404951724379508,0.4595024718214149,1.1094156642509119,0.8030911655579418
26,2.6,0.7100778214578597,0.7635413889656185,0.46176221437296616,1.1111991634212068,0.7805895235427667
27,2.7,0.7176163108564412,0.7934702788617576,0.467530786641645,1.1309507290997924,0.782201141442147
28,2.8000000000000003,0.7424237100321311,0.8181948399585006,0.4802762444134903,1.1475603415670081,0.7639520301129588
29,2.9000000000000004,0.743858525871668,0.8330954412399714,0.44669051248959285,1.140007660765735,0.7833125311775364
30,3.0,0.7573230052519727,0.855778717878487,0.4601554213960106,1.1509241042517666,0.7654724789854652
31,3.1,0.7755363254631841,0.8784001306358984,0.44007118458119165,1.1579527199290411,0.785319569611106
32,3.2,0.79233608843153,0.9010320731746372,0.4285353172197848,1.1663019862411568,0.7862114065600848
33,3.3000000000000003,0.7919967646417685,0.9293784023253848,0.469813386038318,1.2124327671921549,0.7729375453671413
34,3.4000000000000004,0.8120080029404146,0.9563490300149049,0.46623565415169044,1.2159200347603059,0.7616305052717994
35,3.5,0.8252723552817319,0.966600695645146,0.44369810184238095,1.2068627281594069,0.76761825402425
36,3.6,0.8348399440259501,0.9883558921650785,0.4313104991282598,1.223527583241216,0.7800894077455459
37,3.7,0.8249204944284134,1.0052281943713848,0.4279330663175936,1.2075936005637122,0.7670024169303026
38,3.8000000000000003,0.8593763224191813,1.0355710890980927,0.42865025373319593,1.2257614079771326,0.7674516820882579
39,3.9000000000000004,0.86016244009204,1.0524853421817175,0.42500675358374634,1.249297995999813,0.7782009642218582
40,4.0,0.8763750241103203,1.0698720617035309,0.4267159074793113,1.2571559043042089,0.7709045704804949
41,4.1000000000000005,0.8794665993095823,1.085125493068442,0.4339863755796715,1.2670822936476782,0.7639952948801458
42,4.2,0.8942934125188292,1.1068481531332597,0.42453016873601385,1.26859537522439,0.7687763123285767
43,4.3,0.8967785046886918,1.131237563972678,0.4364976528140342,1.2909251649229654,0.7599054008203636
44,4.4,0.906689418356838,1.1399345945339676,0.42305538563413825,1.2810854488884085,0.7597053445577919
45,4.5,0.9157425177340541,1.1515771420714283,0.4206817342454603,1.2854811950306613,0.7551172730218156
46,4.6000000000000005,0.9316836900725217,1.1772732939240618,0.4277807892349961,1.307619743037212,0.7532638788401227
47,4.7,0.936023608602136,1.2056040992312784,0.42901323345318043,1.322259879304412,0.7553075544681545
48,4.800000000000001,0.949188646552594,1.21228849420006,0.4149255977854743,1.3232628020336386,0.7702622433774943
49,4.9,0.9605138505822215,1.233036201820289,0.4067311899017467,1.3223502098113957,0.7651077214188772
50,5.0,0.9733805586611504,1.2519585056096183,0.4028016467081042,1.3268144288727732,0.7565480336057244
51,5.1000000000000005,0.9819800642541066,1.2768021499597069,0.4022444260874441,1.3512460398380355,0.7668484977518376
52,5.2,0.979568324313633,1.2869614190337428,0.40880433269254385,1.3493337259829854,0.754815960919855
53,5.300000000000001,0.9800609605163806,1.3034935198841922,0.39180960484512467,1.3506254858662858,0.7676712530154204
54,5.4,0.9993378698106402,1.3166046421737931,0.39898299392939196,1.355114668802719,0.7527153572650875
55,5.5,1.0003621296067142,1.3370281912771336,0.3968233667301513,1.3682970535493761,0.7664532231352414
56,5.6000000000000005,1.011153015750244,1.3587916869537262,0.40301883544432965,1.3883618881168136,0.7644292288212392
57,5.7,1.0286861738071151,1.378054141617464,0.39605840100855627,1.3897324454532718,0.7561734140524141
58,5.800000000000001,1.022535325675779,1.3802128570132546,0.3978540643365893,1.3931880740069944,0.7563127036064126
59,5.9,1.0292014572495463,1.4024951303536897,0.39320861241335686,1.4055901713530041,0.7641957224544463
60,6.0,1.038364396624243,1.4242116890570482,0.39471252965100667,1.4070843568376876,0.7521970747057418
61,6.1000000000000005,1.0562645831746622,1.4382582084109194,0.3969775182170388,1.4230712524821527,0.7604881073191994
62,6.2,1.0637492548370253,1.453813852666227,0.37086028980235436,1.4144628481687986,0.7698500964044072
63,6.300000000000001,1.0625717620740334,1.4629090039687442,0.391727409271034,1.4268888895869678,0.7518108247840667
64,6.4,1.0765861531870593,1.4808642398853122,0.3917451322998643,1.445587651042181,0.7588884218306129
65,6.5,1.079662407258971,1.5003091000088482,0.3876829524572512,1.45451244472414,0.7619897963571977
66,6.6000000000000005,1.0844151452429833,1.5135381993909018,0.3917410560168455,1.459935942064072,0.7546951050447754
67,6.7,1.081717514543829,1.5245875869660481,0.37854570491928746,1.4592916559842934,0.7694896075368866
68,6.800000000000001,1.0860177272043514,1.53676379602499,0.3891746609120117,1.4729459888954475,0.7568608847174586
69,6.9,1.104671476992826,1.5565551912783626,0.37589153014129456,1.471962865649109,0.7588860583136279
70,7.0,1.1080375703081233,1.5718621463518547,0.3835132739509693,1.4851806128525005,0.7629034344500606
71,7.1000000000000005,1.1122987148550234,1.588603473293286,0.3744245406948408,1.4865211672791312,0.7685850398843166
72,7.2,1.1128881050617516,1.5941457424502208,0.3760160119236005,1.4952634872054122,0.7617797174559356
73,7.300000000000001,1.129902831501571,1.6205239762601868,0.3873835396226586,1.5117677362415245,0.7584860559617349
74,7.4,1.1428450845142033,1.6301488075390922,0.3764723885872363,1.509637856089125,0.7620445227188399
75,7.5,1.1478850871145228,1.6474000434300982,0.37455898269312526,1.5226516339819358,0.7657459645059531
76,7.6000000000000005,1.1379858969141328,1.64404533737,0.37309788643080055,1.5137232866258434,0.7637371924862343
77,7.7,1.1471407730239171,1.6608029451328419,0.3828433160508412,1.524409603334818,0.7486500128239212
78,7.800000000000001,1.1510506381918677,1.6903241645139488,0.38508729647953993,1.547633792458265,0.7593863033911075
79,7.9,1.1534492564106276,1.6951479892066754,0.3690563434428848,1.5364551408635871,0.759064534530455
80,8.0,1.1664304851174598,1.7149625025204678,0.38438570402476047,1.5593064092829174,0.7623325583066015
81,8.1,1.1752664052885644,1.7231335045594216,0.3840250142121091,1.5658622902822663,0.7573860021940144
82,8.200000000000001,1.1741339057774192,1.7339203543472743,0.3717202618047793,1.5505705442130362,0.7621341969695565
83,8.3,1.194551224429631,1.768686538446194,0.3846561789049339,1.5925230761667193,0.7553304779852963
84,8.4,1.1875752998665063,1.7519671747867591,0.37043860395222605,1.5721949502952712,0.7590456848531619
85,8.5,1.187467539513439,1.7678957341857617,0.3647014123037016,1.581954675203136,0.7715392174049354
86,8.6,1.1931843960391764,1.7826325952678925,0.3638834641560152,1.579615610119858,0.7667934358567156
87,8.700000000000001,1.2014842810267168,1.7937052836944043,0.37699901559784177,1.595665655633939,0.7577981084616756
88,8.8,1.2238424389377396,1.8292907614684217,0.38561629047716434,1.6207812818387313,0.7588145770445347
89,8.9,1.2003729635857536,1.8196463024421297,0.36766334906650355,1.6010636269834981,0.7675488215099238
90,9.0,1.2312545985053307,1.8429923774287535,0.37513148576309513,1.6233260094996622,0.7594090369738232
91,9.1,1.2177626896980127,1.856097353133427,0.37127032646697467,1.6221568473115653,0.7621923591134121
92,9.200000000000001,1.2343698564949546,1.877286420636605,0.3827727419011449,1.6466785319709627,0.763787114111685
93,9.3,1.2220742550362207,1.8734319566254327,0.3785144121687788,1.6406415992679906,0.7663266634409773
94,9.4,1.2402893542990325,1.8916347148815404,0.37697122637850883,1.6469428026795847,0.7615727095326744
95,9.5,1.2360750679419588,1.8949763816900183,0.3693641583721637,1.6459201394065166,0.7627639367532066
96,9.600000000000001,1.2390612330992414,1.9052609253700301,0.36422262943987166,1.6450123163287973,0.7709302764211793
97,9.700000000000001,1.250185107826601,1.9346402964459108,0.38185819514066915,1.6635038022038429,0.7623647409396924
98,9.8,1.2485182092281042,1.9326385697944732,0.37842318766383015,1.6611700056288548,0.75849668723603
99,9.9,1.2457809980815064,1.938399128462364,0.362889974338658,1.6619209961229724,0.7694811518838116
100,10.0,1.2641071383223574,1.9559847001446184,0.35908489872424,1.6767010137303129,0.7759218650917765
