RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
4/17/2024 10:56,2011 disaster effects many people in a plant in Fukushima Japan with a tsunnami causing waves up to 130 feet tall and 45 ft tall waves. 70 percent of girls likely too have thyroid cancer,#Sad no one seen coming ,#Scary huge waves ,#Fear of no return,# Cause thyroid cancer in girls,# Many people killed,#Pray for Japan,#Japan in ruins,# Nuclear accident scary,# Cause of disaster was earthquake,# Most powerful ever recorded ,Horrible tsunami effects many Japanese people with huge waves and a 70 percent chance of it causing cancer in women. A devastation too the community in which it hit it will take awhile too get back to where it was Japan is strong and they will eventually recover after all this  ,#staystrong,#wewillwin,#hugewave,#wemustfight,#inthistogether,#tsunamiscary,#nevergiveup,#scarytimes,#hugeimpact,#willprevail,96616
4/17/2024 10:56,"On March 11, 2011 the most powerful earthquake ever was recording in Japan. It caused a pretty major nuclear accident. #japan #disaster",#Disaster,#Earthquake,#typhon,#Worlddisaster,#news,#worldnews,#didyouknow,#life,#watchout,#Emergency,In march of 2011 one of the most significant earthquakes hit japan causing a huge chain reaction of event including a tsunami ,#japan311,#311,#crisis,#nucleardisaster,#heal,#ecodisaster,#help,#relief,#recovery,#pray4japan,10939
4/17/2024 10:57,Fukushima disaster leads to a movement to decrease energy usage in Japan. Just an example of a disaster bringing out the best in people. Somehow I doubt such a disaster would spur a similar response in the US.,#Setsuden,#rethinkdisaster,#wasteNOenergy,#thinkaboutusingless,#thinkSetsuden,#SetsudenforUSA,#HelpSetsuden,#saveenergy,#SAVEmoreENERGY,#SafeEnergy,"So nice that after the Fukushima disaster, Japan has come together to promote energy conservation.",#nucleardisaster,#saveenergy,#nuclearenergy,#nuclearcontamination,#evacuations,#tsunami,#tsunamidisaster,#conserveenergy,#Setsuden,#SetsudenforUS,87893
4/17/2024 10:57,"This area of Japan has seen some devastating times. They are still feeling the #Fukushimadisaster
#Daiichi
#Daiichinuclearpowerplant
#Neverforget31111
#radioactive
#throidcancer
",#fukushima,#Daiichi,#DaiichiNecularPowerplant,#Devistation,#Neverforget31111,#Thyroidcancerproducing,#Radioactive,#Saddisplacements,#PacificRadioActiveOcean,#Graveconcerns,"This place has been going through some extremely difficult relocations for years now, they are still suffering from the aftermath of pure devistation.",#NucularMeltDown,#Canceremitingradiation,#Nucularrelocation,#Hardtimes,#devastationathome,#nuculardisaster,#toxicwasteland,#neverforget3111,#Heartfeltcries,#lifeisshort,73949
4/17/2024 10:58,In terms of natural disasters Japan got hit the hardest one after another. In 2011 Japan was hit by one of the biggest earthquakes recorded in their country which A massive tsunami chain reacting  ,#destruction ,#Powerplant,#massivetsunami,#RIPTOVICTIMS,#thoughtsandprayers,#naturaldisaster,#Chainreaction,#156000,#Radiation,#Tragedy,A natural disaster led to a chain reaction which caused 160000 lives to be effected. Nuclear energy combined with a massive tsunami left thousands in radiation filled waters and lots of women with thyroid cancer.,#naturaldisaster,#savetheplanet,#Nonuclearenergy,#Helpyourneihbor,#savelives,#helpothers,#tsunami,#ripvictims,#Cancer,#Radiation,82180
4/17/2024 10:58,A terrible nuclear crisis happened in fukishima japan in march of 2011 that caused awful events to happen including tsunamis and earthquakes. the nuclear plant caused cancerous side effects to seventy percent of japanese women. ,#Awful Events,#Depressing Events,#World events,#Japanese Women,#Nuclear events,#Damage,#Destruction,#Help the people of japan,#2011 nuclear accident,#Japanese Government,In fukushima japan in 2011 a nuclear disaster occured that caused tsunamis and earthquakes and contaminated the local water supply. The disaster also caused a seventy percent increase in likelihood of females developing thyroid cancer. This event needs the governments help. ,#Nuclear Event,#Government Intervention ,#2011 Nuclear Disaster,#Earthquake,#Tsunami ,#Contamination,#Help Japanese People,#Devastation ,#Thyroid Cancer,#Nuclear Disruption ,49237
4/17/2024 10:59,"The most powerful earthquake in Japan was in March, 2011 which caused a tsunami that severely damaged a nuclear power plant. ",#devastation,#mostpowerfulearthquake,#tallwaves,#nuclear,#powerplant,#Setsuden,#PacificOcean,#Californiacoast,#globaldisaster,#radioactiveparticles,"In March 2011, Japan experienced their most powerful earthquake which caused a devastating tsunami, damaging a nuclear power plant and destruction reaching the California coast line.",#destruction,#highwaves,#tsunami,#earthquake,#damages,#Californiacoastline,#powerplant,#radiation,#nucleardisaster,#mostpowerfulquake,82675
4/17/2024 11:00,Disaster happens everytime and this isn't something that is pre planned. I really hope the kids are given the necessary treatments #stay safe,#savingjapan,Safejapan,#nucleartragedy,#tyroidcancer,#earthquake,#energy,#wave,#bigwave,#wavetragedy,#tsunami,The disaster that happens in Japan is devastating. I hope the cleaning done is throughly ,#devastating,#bigwave,#pry4japan,#wave,#tsunami,#cancer,#girlchild,#wavesinjapan,#tyriodcancer,#disaster,97449
4/17/2024 11:00,This is one of the disadvantage of nuclear power plant. I hope the area is treated throughly of radio active materials.,#cancer,#deadly,#treat the kids,#stay safe,#power,#safe the child,#nuclearplant,#greatjapan,#safe,#Tsunami,One of the advantages of nuclear station is the collapse just as this devastating collapse of this nuclear station.,#waves,#bigwaves,#tsunami,#strongtsunami,#prayforjapan,#staysafe,#cancer,#tyroidcancer,#helpjapan,#Aid4japan,56042
4/17/2024 11:01,Tohoku earthquake just caused a nuclear disaster in Japan.,#Fukushima,#Japan,#earthquake,#nuclear,#disaster,#tsunami,#WHO,#radioactive,#cancer,#Tohoku,Nuclear disaster in Japan caused by earthquake and tsunamis.,#nuclear,#disaster,#WHO,#earthquake,#cancer,#nuclear_disaster,#earthquake_disaster,#tsunami,#radiation,#emergency,37928
