,id,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,DecisionType,Cumulative Points
0,1,name,1,karen,13.0,0.0,nan,3.0,,amy,BN,0.0
1,1,name,2,amy,18.0,0.0,karen,2.0,amy,becky,RP,0.0
2,1,name,3,julia,23.0,0.0,amy,3.0,becky,sarah,BN,0.0
3,1,name,4,julie,25.0,0.0,julia,49.0,sarah,sara,BN,0.0
4,1,name,5,shannon,4.0,0.0,julie,50.0,sara,sara,BN,0.0
5,1,name,6,sara,15.0,0.0,shannon,3.0,sara,sarah,RP,0.0
6,1,name,7,sarah,7.0,0.0,sara,3.0,sarah,sara,RP,0.0
7,1,name,8,sara,15.0,1.0,sarah,3.0,sara,sara,RP,1.0
8,1,name,9,sara,14.0,1.0,sara,3.0,sara,sara,RS,2.0
9,1,name,10,sara,19.0,1.0,sara,49.0,sara,sara,RS,3.0
10,1,name,11,sara,12.0,1.0,sara,50.0,sara,sara,RS,4.0
11,1,name,12,sara,4.0,1.0,sara,50.0,sara,sara,RP,5.0
12,1,name,13,sara,15.0,1.0,sara,49.0,sara,sara,RP,6.0
13,1,name,14,sara,3.0,1.0,sara,3.0,sara,sara,RP,7.0
14,1,name,15,sara,7.0,1.0,sara,49.0,sara,sara,RS,8.0
15,1,name,16,sara,1.0,0.0,sara,2.0,sara,sadie,RP,8.0
16,1,name,17,sara,10.0,1.0,sara,49.0,sadie,sara,RS,9.0
17,1,name,18,sara,4.0,1.0,sara,49.0,sara,sara,RS,10.0
18,1,name,19,sara,5.0,1.0,sara,49.0,sara,sara,RS,11.0
19,1,name,20,sara,2.0,1.0,sara,50.0,sara,sara,RS,12.0
20,1,name,21,sara,22.0,1.0,sara,2.0,sara,sara,RS,13.0
21,1,name,22,sara,17.0,1.0,sara,49.0,sara,sara,RS,14.0
22,1,name,23,sara,12.0,0.0,sara,2.0,sara,sadie,RP,14.0
23,1,name,24,sara,20.0,1.0,sara,49.0,sadie,sara,RS,15.0
24,1,name,25,sara,14.0,1.0,sara,49.0,sara,sara,RS,16.0
25,1,name,26,sara,2.0,0.0,sara,2.0,sara,sadie,RP,16.0
26,1,name,27,sara,2.0,1.0,sara,49.0,sadie,sara,RS,17.0
27,1,name,28,sara,12.0,0.0,sara,3.0,sara,sadie,RP,17.0
28,1,name,29,sara,1.0,1.0,sara,3.0,sadie,sara,RS,18.0
29,1,name,30,sara,8.0,1.0,sara,49.0,sara,sara,RS,19.0
30,1,name,31,sara,3.0,1.0,sara,3.0,sara,sara,RS,20.0
31,1,name,32,sara,13.0,1.0,sara,49.0,sara,sara,RS,21.0
32,1,name,33,sara,18.0,1.0,sara,3.0,sara,sara,RP,22.0
33,1,name,34,sara,5.0,1.0,sara,50.0,sara,sara,RP,23.0
34,1,name,35,sara,25.0,1.0,sara,2.0,sara,sara,RP,24.0
35,1,name,36,sara,17.0,1.0,sara,49.0,sara,sara,RS,25.0
36,1,name,37,sara,21.0,1.0,sara,50.0,sara,sara,RP,26.0
37,1,name,38,sara,13.0,1.0,sara,50.0,sara,sara,RS,27.0
38,1,name,39,sara,22.0,1.0,sara,3.0,sara,sara,RS,28.0
39,1,name,40,sara,15.0,1.0,sara,49.0,sara,sara,RS,29.0
40,2,name,1,becky,12.0,0.0,nan,50.0,,sara,BN,0.0
41,2,name,2,becky,18.0,0.0,becky,1.0,sara,amy,RS,0.0
42,2,name,3,becky,22.0,0.0,becky,50.0,amy,sara,RS,0.0
43,2,name,4,becky,2.0,0.0,becky,4.0,sara,sadie,RS,0.0
44,2,name,5,becky,5.0,0.0,becky,4.0,sadie,sadie,RS,0.0
45,2,name,6,becky,16.0,0.0,becky,4.0,sadie,sadie,RS,0.0
46,2,name,7,sara,6.0,1.0,becky,50.0,sadie,sara,EC,1.0
47,2,name,8,sara,16.0,0.0,sara,4.0,sara,sadie,RS,1.0
48,2,name,9,sara,13.0,1.0,sara,50.0,sadie,sara,RS,2.0
49,2,name,10,sadie,20.0,1.0,sara,4.0,sara,sadie,EC,3.0
50,2,name,11,sadie,13.0,0.0,sadie,3.0,sadie,sarah,RP,3.0
51,2,name,12,sara,5.0,0.0,sadie,4.0,sarah,sadie,EC,3.0
52,2,name,13,sara,16.0,1.0,sara,50.0,sadie,sara,RS,4.0
53,2,name,14,sadie,2.0,0.0,sara,50.0,sara,sara,EC,4.0
54,2,name,15,sara,8.0,1.0,sadie,3.0,sara,sara,RP,5.0
55,2,name,16,sadie,1.0,0.0,sara,1.0,sara,sara,EC,5.0
56,2,name,17,sara,11.0,1.0,sadie,50.0,sara,sara,RP,6.0
57,2,name,18,sadie,5.0,0.0,sara,50.0,sara,sara,EC,6.0
58,2,name,19,sara,6.0,1.0,sadie,3.0,sara,sara,RP,7.0
59,2,name,20,sara,3.0,0.0,sara,4.0,sara,sadie,RP,7.0
60,2,name,21,sara,22.0,1.0,sara,1.0,sadie,sara,RS,8.0
61,2,name,22,sadie,18.0,0.0,sara,3.0,sara,sara,EC,8.0
62,2,name,23,sadie,12.0,0.0,sadie,1.0,sara,sara,RS,8.0
63,2,name,24,sara,21.0,0.0,sadie,4.0,sara,sadie,RP,8.0
