,id,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,DecisionType,Cumulative Points
0,1,hashtag,1,nucleardisaster,18,0.0,nan,24.0,,herecomesgodzilla,BN,0.0
1,1,hashtag,2,japanfallout,17,0.0,nucleardisaster,27.0,herecomesgodzilla,radiation,BN,0.0
2,1,hashtag,3,radiationpoisoning,25,0.0,japanfallout,2.0,radiation,nucleardisaster,BN,0.0
3,1,hashtag,4,nuclearcancer,24,0.0,radiationpoisoning,2.0,nucleardisaster,cancer,BN,0.0
4,1,hashtag,5,falloutcancer,16,0.0,nuclearcancer,10.0,cancer,electricalpolicy,BN,0.0
5,1,hashtag,6,nuclearpolicy,14,0.0,falloutcancer,31.0,electricalpolicy,radioactiveparticles,BN,0.0
6,1,hashtag,7,nuclearparticles,22,0.0,nuclearpolicy,44.0,radioactiveparticles,earthquake,BN,0.0
7,1,hashtag,8,tsunami,14,0.0,nuclearparticles,42.0,earthquake,earthquake,BN,0.0
8,1,hashtag,9,earthquake,18,0.0,tsunami,45.0,earthquake,saveelectricity,RP,0.0
9,1,hashtag,10,humanity,10,0.0,earthquake,20.0,saveelectricity,nucleardisaster,BN,0.0
10,1,hashtag,11,humandisaster,18,0.0,humanity,28.0,nucleardisaster,ocean,BN,0.0
11,1,hashtag,12,crisis,3,0.0,humandisaster,12.0,ocean,disaster,BN,0.0
12,1,hashtag,13,nuclearcrisis,3,0.0,crisis,25.0,disaster,bad,BN,0.0
13,1,hashtag,14,nuclearwinter,23,0.0,nuclearcrisis,45.0,bad,tsunami,BN,0.0
14,1,hashtag,15,cleanenergy,23,0.0,nuclearwinter,12.0,tsunami,nuclear,BN,0.0
15,1,hashtag,16,pollution,8,0.0,cleanenergy,20.0,nuclear,earthquake,BN,0.0
16,1,hashtag,17,waterpollution,23,0.0,pollution,10.0,earthquake,disaster,BN,0.0
17,1,hashtag,18,oceanpollution,6,0.0,waterpollution,20.0,disaster,earthquake,BN,0.0
18,1,hashtag,19,ruinedwaters,19,0.0,oceanpollution,33.0,earthquake,disaster,BN,0.0
19,1,hashtag,20,nucleartsunami,17,0.0,ruinedwaters,26.0,disaster,nuclearpower,BN,0.0
20,1,hashtag,21,prayforjapan,5,0.0,nucleartsunami,39.0,nuclearpower,disaster,BN,0.0
21,1,hashtag,22,longtermeffects,17,0.0,prayforjapan,30.0,disaster,earthquake,BN,0.0
22,1,hashtag,23,thyroidcancer,19,0.0,longtermeffects,10.0,earthquake,earthquake,BN,0.0
23,1,hashtag,24,meltdown,25,0.0,thyroidcancer,3.0,earthquake,shaking,BN,0.0
24,1,hashtag,25,deathtoll,2,0.0,meltdown,5.0,shaking,nuclearaccident,BN,0.0
25,1,hashtag,26,globaleffects,24,0.0,deathtoll,4.0,nuclearaccident,tsunami,BN,0.0
26,1,hashtag,27,nuclearisnotclean,24,0.0,globaleffects,3.0,tsunami,radiation,BN,0.0
27,1,hashtag,28,radiationpoisoning,15,0.0,nuclearisnotclean,28.0,radiation,tsunami,EC,0.0
28,1,hashtag,29,radiationsickness,9,0.0,radiationpoisoning,22.0,tsunami,tsunami,BN,0.0
29,1,hashtag,30,nuclearradiation,19,0.0,radiationsickness,43.0,tsunami,earthquake,BN,0.0
30,1,hashtag,31,radioactivity,5,0.0,nuclearradiation,46.0,earthquake,environment,BN,0.0
31,1,hashtag,32,cleanwater,6,0.0,radioactivity,44.0,environment,earthquake,BN,0.0
32,1,hashtag,33,environmentallyresponsible,23,0.0,cleanwater,9.0,earthquake,tsunami,BN,0.0
33,1,hashtag,34,sustainability,12,0.0,environmentallyresponsible,43.0,tsunami,earthquake,BN,0.0
34,1,hashtag,35,unintendedconsequences,24,0.0,sustainability,39.0,earthquake,earthquake,BN,0.0
35,1,hashtag,36,earthquakefallout,3,0.0,unintendedconsequences,38.0,earthquake,earthquake,BN,0.0
36,1,hashtag,37,nucleartruth,15,0.0,earthquakefallout,30.0,earthquake,earthquake,BN,0.0
