RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
6/21/2024 11:42,"Nuclear power is important but nature can have other plans! The power plant was destroyed and lives endangered by an earthquake, which also created a tsunami.  The damage resulted in haSetsudenSaves#",#setsudensaves,#nuclearpower,#savepower,#batteriesforthewin,#japansmart,#nuclearsafetyconcerns,#nuclearaccident,#earthquaketsunami,#saveelectricity,#lessenergyconsumption,"The Fukishima Power Plant was compromised when an earthquake then resulting tsunami. This led to the government trying to encourage the population to save energy, a term setsuma",#setsumasaves,#nucleardisaster,#earthquake,#nuclear,#power,#disaster,#batteries,#fallout,#energy,#Japanpower,98684
6/21/2024 11:38,Fukushima nuclear disaster will be with us for many years to come. #Fukushima #nucleardisaster #earthquake #Japan #tsunami #2011 #nuclearreactor #PacificOcean #California coast #radioactive,#NuclearDisaster,#Tsunami,#2011,#CaliforniaCoast,#ThyroidCancer,#Earthquake,#PacificOcean,#RadioactiveIsotopes,#NuclearReactor,#WHO,Nuclear disasters last longer and cause lifelong consequences.,#2011,#NuclearDisaster,#ThyroidCancer,#PacificOcean,#Tsunmai,#RadioactiveIsotopes,#CaliforniaCoast,#Death,#SaveElectricity,#Powerplant,89947
6/21/2024 11:37,"Sad to hear about the earthquake in Fukashima in 2011. 130 foot waves is crazy. Praying for the 156,000 displaced. #SupportforFukashima #savingelectricity",#savingelectricity,#prayersforfukashima,#japan,#earthquake,#WHO,#tsunami,#disaster,#2011,#support,#history,"Praying for Fukashima today and those affected by the tsunami and earthquake. To all 156,000 displaced, we are all here for your support. ",#tsunami,#earthquake,#prayforfukashima,#natrualdisaster,#history,#Japan,#nucleardisaster,#support,#loveforjapan,#WHO,21483
6/21/2024 11:41,"Fukushima nuclear disaster changed Japan forever. It caused earth quakes and other natural disasters. Radioactive particles were found as far away as California
#Nucleardisaster",#JapanFukushimanucleardisaster,#EnviromentalDisaster,#Nuclearaccident,#NuclearDisaster,#HumansKillingtheEarth,#NuclearWaste,#KillingThePlanet,#NuclearAnimalDisaster,#HumanCreated,#EarthNuclearDisaster,"2011 Fukushima Japan Natural disaster changed the world.
Radioactive waste traveled all the way to California. The destruction has killed humans and parts of the planet",#Nuclearwaste,#nucleardisaster,#Humandisater,#2011Disaster,#2011Nucleardisaster,#NuclearTsunami,#OceanContamination,#ChangingthePlanet,#Radiation,##NuclearRadiationwaste,88351
6/21/2024 11:36,"Never forget the high cost associated with failure to maintain safety standards in Nuclear Power Plants. #156,000 lives. #cleanwater #climatechange #neverforget #savelives #earthday #climateaccord #cleanwateract #presidentbiden #congress #legislature #japan #united states #nato  ",#parisclimate accord,#earthday,#neverforget,#presidentobama,#cleanwateract,#congress,#nuclearmeltdown,#safetystandards,#globalwarming,#radiation,We must never forget the consequences associated with safety oversight at nuclear power plants and their effects on the world,#nuclear,#nuclearenergy,#cleanwateract,#radiation,#poisoning,#cancer,#earthquakes,#Tsunami,#death,#destruction ,70325
6/21/2024 11:40,"Check this out guys: infant girls exposed to radiation from the 2011 nuclear accident in Fukushima, Japan are 70 % more likely to get thyroid cancer! Can you imagine what else might be increasing the risk these days?",#cancerrisk,#nuclearaccidents,#earthquakes,#pollution,#radiationpoisoning,#cancer,#tsunami,#nuclearplants,#nuclearpower,#nuclearrisks,This article mentions that infant girls exposed to radiation after the 2011 Fukushima incident have a 70% increased risk of developing thyroid cancer. It also indicates that isotopes from the disaster were discovered as far away as the California coast!!,#thyroidcancer,#cancerrisk,#nucleardisaster,#oceanpollution,#tsunami,#earthquake,#globaldisasters,#radiationrisk,#nuclearpower,#nuclearrisk,24539
6/21/2024 11:37,A horrible earthquake has devastated Japan. Save energy now!,#PrayforJapan,#NuclearDiaster,#SaveourPlanet,#Prayforthefamilies,#Newsourcesofenergy,#Radioactive,#Watchtheoceans,#Learnnuclearwaste,#HelpforJapan,#Energyshortage,Pray for the people of Japan. A tsunami destroyed a nuclear plant. ,#SaveJapan,#Nucleardisaster,#Dontforget,#Tsunami,#Saveouroceans,#Nuclear,#HelpJapan,#Fundraise,#ThyroidCancer,#Nuclearwaste,58536
6/21/2024 11:38,"The Fukushima nuclear disaster was the most powerful earthquake ever recorded in Japan, making its mark in 2011. The earthquake triggered a tsunami that affected approximately 156,000 people. The radiation exposure has affected people for years to come, leading to a 7",#ThyroidCancer,#NuclearDisasters,#WHO,#EnergyConservation,#NuclearRadiation,#RadiationEffects,#Harm,#Dangerous,#NaturalDisasters,#BigOw,"The Fukushima nuclear disaster affected over 156,000 people when it hit Japan in 2011. Not only did the damage from the tsunami do dramatic harm, but the earthquake has affected several young girls who were exposed to the radiation. The effects of this disaster are long lasting.",#NuclearDisaster,#Radiation,#Energy,#EnergyConservation,#Tsunami,#Earthquake,#NuclearRadiation,#ThyroidCancer,#WHO,#SaveElectricity,43649
6/21/2024 11:43,"Remembering the Fukushima nuclear disaster in 2011. What a lot of damage that caused. I'm glad I wasn't near by, but it probably reached a lot of areas who were close by.",#Fukushima,#Nuclear Disaster,#Japan Nuke Disaster,#Radioactive,#Japan Fukushima,#Nuke Disaster Fukushima,#Trouble in Japan,#Tsunami Nuke Disaster,#Remember Fukushima ,#Global nuke ,"Remembering Fukushima, the disaster of the nuclear power plant meltdown should show the fragility of these power plants. It's important to remember that safety is more important that capital gain. Keep power plants safe.

",#nucleardisaster,#radioactive,#radiationpoisoning,#nuclearpowerplant,#radiationleak,#savingelectricity,#meltdown,#nuclearenergy,#powerofnuclearenergy,#nucleartsunami,45471
6/21/2024 11:38,Fukushima nuclear disaster causes long term damage,#new energy policy,#saving electricity,#nuclear disaster,#thyroid cancer,#long term harm,#Radioactive Ocean,#tsunami,# radioactive isotopes,#Tōhoku earthquake,# Daiichi Nuclear Power,Fukushima Japan nuclear disaster causes immediate and long term damage.,#Nuclear,#NuclearDisaster,#Earthquake,#Tsunami,#RadioActiveIsotopes,#RadioActiveOcean,#D,#EnvironmentalDamage,#ThyroidCancer,#Pollution,18397
6/21/2024 11:39,"The 2011 Fukushima nuclear disaster was caused by the Tohoku earthquake, and ended up displacing many and causing future health issues for those who were impacted. Nuclear Isotopes were released intro the ocean due to the events. Positively, it did encourage people save energy.",#silverlining,#environmentalissues,#newsstories,#nuclearwaste,#displacement,#thyroidcancerrisk,#earthquakeconsequences,#emergency,#largestearthquakeinjapan,#energysaving,"The 2011 Fukashima nuclear disaster was caused by a tsunami that hit the power plant, which was caused by an earthquake. Many people were displaced from their homes due to the evacuation zone, and many will continue to suffer health problems in the future due to exposure.",#earthquake,#emergency,#evacuationzone,#nucleardisaster,#nuclearpowerplant,#tsunami,#energysaving,#cancerrisk,#catastophy,#radiation,14837
6/21/2024 11:40,"Remembering the Fukushima nuclear disaster of 2011, triggered by the powerful Tōhoku earthquake and tsunami. A tragic event that reshaped energy policies and displaced thousands. #FukushimaDisaster #JapanEarthquake #TsunamiImpact #NuclearSafety #EnergyPolicy #RadiationRisk ",#NuclearAccident,#TsunamiDamage,#RadioactiveOcean,#DisplacementCrisis,#EnergySaving,#ThyroidCancerRisk,#EnvironmentalImpact,#RenewableFuture,#SafetyRegulations,#DisasterRecovery,"Reflecting on the Fukushima nuclear disaster, triggered by a devastating earthquake and tsunami in 2011. The aftermath reshaped energy policies and left lasting impacts on health and the environment. #NuclearDisaster #TsunamiImpact #EnvironmentalHealth #EnergyPolicy",#NuclearDisaster,#TsunamiImpact,#EnvironmentalHealth,#EnergyPolicy,#RenewableFuture,#RadiationRisk,#DisasterRecovery,#CommunityImpact,#HealthCrisis,#SafetyMeasures,97063
6/21/2024 11:41,"It has already been over 13 years since the Fukushima nuclear disaster! In the past decade, over 156,000 residents were displaced. It's scary that infant girls exposed to the nuclear waste are 70% more likely to develop thyroid cancer :( Super sad. ",#naturaldisaster,#nuclearwaste,#earthquake,#asiaearthquake,#largestearthquake,#setsuden,#powerplantexposure,#nuclearexposure,#nucleardamage,#nuclearplantearthquake,"It has been 13+ years since Japan's largest recorded earthquake. There has been significant damage and displacement. 

",#nucleardisaster,#earthquake,#biggestearthquake,#nucleardamage,#energy,#naturaldisaster,#tsunami,#radiation,#cancer,#exposure,34252
6/21/2024 11:41,"In March 2011 the Tohoku earthquake, the largest ever recorded in Japan, caused the Fukushima nuclear disaster.",#nucleardisaster,#isotopes,#tidalwave,#tsunami,#earthquake,#nuclear,#exclusionzone,#meltdown,#largestJapaneseEarthquake,#largest,"In March 2011, the largest earthquake on record in Japan triggered a tsunami that caused a nuclear disaster at a nuclear plant in Fukushima. ",#nucleardisaster,#disaster,#radiation,#nuclearenergy,#tsunami,#earthquake,#meltdown,#nuclearplant,#radiationrisk,#isotopes,91421
6/21/2024 11:58,The nuclear accident at the Dialchi Nuclear Power plant in 2011 was ,#Fukushima,#Nucleardisaster,#Radioactive,#Mostpowerfulearthquake,#Japan,#Energyshortag,#tsunami,#Californiacoast,#savingelectricity,#WHO,"In 2011 the Nuclear disaster in Japan known as Fukashima caused tragedy and damage locally and globally. The earthquake caused a 130 ft wave tsunami that hit a nuclear powerplant. The damage to the powerplant caused radiation, eventual birth defects, and energy shortages.",#WHO,#Earthquake,#Nuclearaccident,#Radiation,#Tsunami,#powerplant,#thyroidcancer,#Exclusionzone,#Californiacoast,#Setsuden,85934
6/21/2024 11:39,The Fukushima nuclear disaster was terrible. I didn't know how much harm it had caused. I feel for everyone affected.,#nuclear,#disaster,#earthquake,#radioactivity,#environmental,#reactor plant,#nuclearspill,#harmfulradiation,#cleanpower,#tsunami,The Fukushima disaster was tragic. I had no idea it caused so much damage. This was horrible for Japan.,#Earthquake,#Tsunami,#Tidalwave,#disaster,#nucleardisaster,#energy,#cleanpower,#nuclearpower,#cleanenergy,#naturaldisaster,11982
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
