,id,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,DecisionType,Cumulative Points
0,1,hashtag,1,disasterrelief,8,0.0,nan,11.0,,radiationcancer,BN,0.0
1,1,hashtag,2,sickness,1,0.0,disasterrelief,5.0,radiationcancer,hopeforthefuture,BN,0.0
2,1,hashtag,3,wecandobetter,8,0.0,sickness,12.0,hopeforthefuture,nuclearenergy,BN,0.0
3,1,hashtag,4,prayforjapan,10,0.0,wecandobetter,19.0,nuclearenergy,tsunami,BN,0.0
4,1,hashtag,5,nonuclearpower,6,0.0,prayforjapan,12.0,tsunami,nucleardisaster,BN,0.0
5,1,hashtag,6,wecandobetter,9,0.0,nonuclearpower,12.0,nucleardisaster,nucleardisaster,EC,0.0
6,1,hashtag,7,nucleardisaster,2,0.0,wecandobetter,19.0,nucleardisaster,tsunami,RP,0.0
7,1,hashtag,8,tsunami,7,0.0,nucleardisaster,15.0,tsunami,earthquake,RP,0.0
8,1,hashtag,9,helpfortheworld,10,0.0,tsunami,4.0,earthquake,nuclear,BN,0.0
9,1,hashtag,10,nuclearpower,8,0.0,helpfortheworld,20.0,nuclear,familysafety,BN,0.0
10,1,hashtag,11,safety,10,0.0,nuclearpower,5.0,familysafety,cancerincrease,BN,0.0
11,1,hashtag,12,cancer,4,0.0,safety,16.0,cancerincrease,naturaldisaster,BN,0.0
12,1,hashtag,13,allinforjapan,10,0.0,cancer,5.0,naturaldisaster,radiation,BN,0.0
13,1,hashtag,14,radiationsickness,8,0.0,allinforjapan,10.0,radiation,thyroidcancer,BN,0.0
14,1,hashtag,15,disaster,1,0.0,radiationsickness,11.0,thyroidcancer,tsunami,BN,0.0
15,1,hashtag,16,tsunami,5,0.0,disaster,7.0,tsunami,refugees,RP,0.0
16,1,hashtag,17,nuclearenergy,10,0.0,tsunami,4.0,refugees,earthquake,EC,0.0
17,1,hashtag,18,naturaldisaster,8,0.0,nuclearenergy,8.0,earthquake,disasterhelp,EC,0.0
18,1,hashtag,19,radiation,9,0.0,naturaldisaster,20.0,disasterhelp,radiationdisaster,EC,0.0
19,1,hashtag,20,thyroidcancer,9,0.0,radiation,20.0,radiationdisaster,sciencebackfiring,EC,0.0
20,1,hashtag,21,worldrelief,4,0.0,thyroidcancer,14.0,sciencebackfiring,nuclearpowerplant,BN,0.0
21,1,hashtag,22,wemusthelpjapan,8,0.0,worldrelief,11.0,nuclearpowerplant,resources,BN,0.0
22,1,hashtag,23,alternativeenergy,4,0.0,wemusthelpjapan,6.0,resources,tsunami,BN,0.0
23,1,hashtag,24,tsunami,1,0.0,alternativeenergy,8.0,tsunami,naturaldisaster,RP,0.0
24,1,hashtag,25,earthquake,7,0.0,tsunami,11.0,naturaldisaster,japantsunamihelp,EC,0.0
25,1,hashtag,26,helpjapan,8,0.0,earthquake,4.0,japantsunamihelp,nuclearpower,BN,0.0
26,1,hashtag,27,nucleardisaster,3,0.0,helpjapan,2.0,nuclearpower,disaster,EC,0.0
27,1,hashtag,28,horrible,7,0.0,nucleardisaster,12.0,disaster,nuclear,BN,0.0
28,1,hashtag,29,energy,1,0.0,horrible,14.0,nuclear,tsunami,BN,0.0
29,1,hashtag,30,horrible,10,0.0,energy,7.0,tsunami,nuclear,EC,0.0
30,1,hashtag,31,radiation,6,0.0,horrible,6.0,nuclear,nucleardisaster,EC,0.0
31,1,hashtag,32,earthquake,1,0.0,radiation,18.0,nucleardisaster,japanearthquake,EC,0.0
32,1,hashtag,33,tsunami,3,0.0,earthquake,17.0,japanearthquake,badhistory,EC,0.0
33,1,hashtag,34,solarnotnuclear,8,0.0,tsunami,11.0,badhistory,cancerduetonuclear,BN,0.0
34,1,hashtag,35,cancer,8,0.0,solarnotnuclear,11.0,cancerduetonuclear,radiationexposure,EC,0.0
35,1,hashtag,36,radiation,6,0.0,cancer,13.0,radiationexposure,fukushimadisaster,EC,0.0
36,1,hashtag,37,savejapan,7,0.0,radiation,13.0,fukushimadisaster,fukushimadisaster,BN,0.0
37,1,hashtag,38,actnow,8,0.0,savejapan,4.0,fukushimadisaster,energy,BN,0.0
38,1,hashtag,39,tsunami,6,0.0,actnow,13.0,energy,fukushimadisaster,EC,0.0
39,1,hashtag,40,fukishimadisaster,6,0.0,tsunami,10.0,fukushimadisaster,helpjapan,BN,0.0
40,2,hashtag,3,nuclearenergy,7,0.0,nan,10.0,,nuclearpower,BN,0.0
41,2,hashtag,4,nuclearpower,9,0.0,nuclearenergy,15.0,nuclearpower,quake,RP,0.0
42,2,hashtag,5,nuclearpower,7,0.0,nuclearpower,5.0,quake,disaster,RS,0.0
43,2,hashtag,6,disaster,1,0.0,nuclearpower,11.0,disaster,disasterreliefimpacts,RP,0.0
44,2,hashtag,7,naturaldisaster,1,0.0,disaster,20.0,disasterreliefimpacts,diseases,BN,0.0
45,2,hashtag,8,nuclearwaste,9,0.0,naturaldisaster,20.0,diseases,cancer,BN,0.0
46,2,hashtag,9,nuclearwaste,2,0.0,nuclearwaste,6.0,cancer,disasterrecovery,RS,0.0
47,2,hashtag,10,disasterrecovery,9,0.0,nuclearwaste,9.0,disasterrecovery,fukushima,RP,0.0
48,2,hashtag,11,nuclearplant,6,0.0,disasterrecovery,12.0,fukushima,nuclear disaster,BN,0.0
49,2,hashtag,12,disaster,5,0.0,nuclearplant,8.0,nuclear disaster,tsunami,EC,0.0
50,2,hashtag,13,disaster,6,0.0,disaster,13.0,tsunami,fukushimadisaster,RS,0.0
51,2,hashtag,14,disaster,9,0.0,disaster,8.0,fukushimadisaster,tsunami,RS,0.0
