,id,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,DecisionType,Cumulative Points
0,1,hashtag,1,earthquake,4,0.0,nan,13.0,,nuclearenergy,BN,0.0
1,1,hashtag,2,writenucelardisaster,8,0.0,earthquake,6.0,nuclearenergy,nucleardisaster,BN,0.0
2,1,hashtag,3,nucleardisaster,3,0.0,writenucelardisaster,,nucleardisaster,nan,RP,0.0
3,1,hashtag,4,nucleardisaster,7,0.0,nucleardisaster,,,nan,RS,0.0
4,1,hashtag,5,earthquake,10,0.0,nucleardisaster,2.0,,disasterfund,EC,0.0
5,1,hashtag,6,disasterfund,10,0.0,earthquake,17.0,disasterfund,powerplant,RP,0.0
6,1,hashtag,7,powerplant,6,0.0,disasterfund,13.0,powerplant,nuclear,RP,0.0
7,1,hashtag,8,writenuclear,9,0.0,powerplant,4.0,nuclear,powerplant,BN,0.0
8,1,hashtag,9,nuclear,2,0.0,writenuclear,10.0,powerplant,nuclearaccident,EC,0.0
9,1,hashtag,10,tsunami,7,0.0,nuclear,2.0,nuclearaccident,helppeople,BN,0.0
10,1,hashtag,11,earthquake,5,0.0,tsunami,11.0,helppeople,nueclearpowerplant,EC,0.0
11,1,hashtag,12,teamworkwouldbehelpful,8,0.0,earthquake,18.0,nueclearpowerplant,cleanocean,BN,0.0
12,1,hashtag,13,conserveenergy,2,0.0,teamworkwouldbehelpful,17.0,cleanocean,nuclearfallout,BN,0.0
13,1,hashtag,14,savepower,10,0.0,conserveenergy,,nuclearfallout,nan,BN,0.0
14,1,hashtag,15,ocean,8,0.0,savepower,11.0,,earthquaketsunami,BN,0.0
15,1,hashtag,16,powerplant,9,0.0,ocean,3.0,earthquaketsunami,nuclear,EC,0.0
16,1,hashtag,17,powerreactor,8,0.0,powerplant,17.0,nuclear,disasterconsequences,BN,0.0
17,1,hashtag,18,disaster,9,0.0,powerreactor,3.0,disasterconsequences,nuclear,BN,0.0
18,1,hashtag,19,nuclear,6,0.0,disaster,6.0,nuclear,radiationpoisoning,RP,0.0
19,1,hashtag,20,deathtoll,10,0.0,nuclear,8.0,radiationpoisoning,nuclear,BN,0.0
20,1,hashtag,21,nuclear,8,0.0,deathtoll,11.0,nuclear,nuclearpower,RP,0.0
21,1,hashtag,22,nuclear,8,0.0,nuclear,2.0,nuclearpower,nucleardamage,RS,0.0
22,1,hashtag,23,deadlyocean,6,0.0,nuclear,8.0,nucleardamage,nuclear,BN,0.0
