id,random ID,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,old_decisiontype,BC,DecisionType,Identifier,Content,Size,Structure,Run
2,41895.0,hashtag,17,nuclear,7.0,0.0,nuclear,15.0,powerplant,missing,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,18,nuclear,9.0,0.0,nuclear,0.0,missing,disaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,19,nuclear,3.0,0.0,nuclear,16.0,disaster,disasterassistance,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,20,nuclear,5.0,1.0,nuclear,12.0,disasterassistance,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,21,nuclear,1.0,1.0,nuclear,3.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,22,nuclear,3.0,0.0,nuclear,15.0,nuclear,diaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,23,nuclear,2.0,0.0,nuclear,10.0,diaster,disaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,24,nuclear,3.0,1.0,nuclear,8.0,disaster,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,25,nuclear,7.0,1.0,nuclear,8.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,26,nuclear,7.0,1.0,nuclear,12.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,27,nuclear,10.0,0.0,nuclear,1.0,nuclear,earthquake,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,28,nuclear,6.0,1.0,nuclear,17.0,earthquake,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,29,nuclear,9.0,1.0,nuclear,7.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,30,nuclear,8.0,0.0,nuclear,9.0,nuclear,nuclearaccident,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,31,nuclear,9.0,0.0,nuclear,,nuclearaccident,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,32,nuclear,10.0,1.0,nuclear,3.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,33,nuclear,10.0,0.0,nuclear,,nuclear,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,34,nuclear,9.0,1.0,nuclear,3.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,35,nuclear,8.0,1.0,nuclear,4.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,36,nuclear,7.0,0.0,nuclear,,nuclear,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,37,nuclear,1.0,0.0,nuclear,5.0,,globalevent,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,38,nuclear,8.0,1.0,nuclear,12.0,globalevent,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,39,nuclear,4.0,1.0,nuclear,8.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
2,41895.0,hashtag,40,nuclear,2.0,0.0,nuclear,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,1,nucleardisaster,10.0,0.0,nan,5.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,2,nuclear,7.0,0.0,nucleardisaster,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,3,nuclear,6.0,0.0,nuclear,11.0,,powerplant,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,4,earthquake,9.0,0.0,nuclear,16.0,powerplant,japanesedisaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,5,radiation,6.0,0.0,earthquake,12.0,japanesedisaster,nuclearenergy,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,6,nuclear,2.0,0.0,radiation,17.0,nuclearenergy,sad,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,7,earthquake,9.0,0.0,nuclear,,sad,nan,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,8,powerplant,9.0,0.0,earthquake,0.0,,writenuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,9,nuclear,5.0,0.0,powerplant,15.0,writenuclear,165000,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,10,nuclear,3.0,0.0,nuclear,16.0,165000,nuclearpowerplantdisaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,11,nuclear,8.0,0.0,nuclear,16.0,nuclearpowerplantdisaster,marchnucleardisaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,12,nuclear,10.0,0.0,nuclear,4.0,marchnucleardisaster,nucleardisaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,13,nucleardisaster,5.0,0.0,nuclear,,nucleardisaster,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,14,nucleardisaster,8.0,0.0,nucleardisaster,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,15,nuclear,3.0,0.0,nucleardisaster,7.0,,nuclearaccident,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,16,nuclear,10.0,0.0,nuclear,4.0,nuclearaccident,disaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,17,nuclear,10.0,0.0,nuclear,,disaster,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,18,disaster,7.0,0.0,nuclear,17.0,,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,19,nuclear,8.0,0.0,disaster,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,20,nuclear,4.0,1.0,nuclear,11.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,21,nuclear,1.0,1.0,nuclear,2.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,22,nuclear,4.0,0.0,nuclear,16.0,nuclear,nuclearrelief,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,23,nuclear,3.0,1.0,nuclear,13.0,nuclearrelief,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,24,nuclear,4.0,1.0,nuclear,13.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,25,nuclear,6.0,0.0,nuclear,0.0,nuclear,deaths,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,26,nuclear,10.0,0.0,nuclear,5.0,deaths,thyroidcancercauses,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,27,nuclear,9.0,1.0,nuclear,0.0,thyroidcancercauses,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,28,nuclear,10.0,0.0,nuclear,7.0,nuclear,emergency,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,29,nuclear,4.0,1.0,nuclear,13.0,emergency,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,30,nuclear,1.0,1.0,nuclear,13.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,31,nuclear,7.0,0.0,nuclear,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,32,nuclear,10.0,1.0,nuclear,2.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,33,nuclear,5.0,0.0,nuclear,10.0,nuclear,japantsunami,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,34,nuclear,9.0,1.0,nuclear,2.0,japantsunami,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,35,nuclear,9.0,0.0,nuclear,9.0,nuclear,nuclearaccident,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,36,nuclear,2.0,0.0,nuclear,10.0,nuclearaccident,nucleardisaster,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,37,nuclear,4.0,1.0,nuclear,8.0,nucleardisaster,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,38,nuclear,9.0,0.0,nuclear,5.0,nuclear,rarenuclearevent,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,39,nuclear,10.0,0.0,nuclear,,rarenuclearevent,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
3,65116.0,hashtag,40,nuclear,3.0,0.0,nuclear,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,1,nucleardisaster,2.0,0.0,nan,9.0,,disaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,2,conservation,5.0,0.0,nucleardisaster,16.0,disaster,nuclearpowerplant,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,3,nuclear,7.0,0.0,conservation,7.0,nuclearpowerplant,tragedy,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,4,helpthevictims,1.0,0.0,nuclear,7.0,tragedy,devastation,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,5,disaster,4.0,0.0,helpthevictims,10.0,devastation,nueclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,6,remember,3.0,0.0,disaster,,nueclear,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,7,nuclear,1.0,0.0,remember,,,nan,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,9,nucleardisaster,6.0,0.0,nuclear,10.0,,earthquake,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,10,remember,9.0,0.0,nucleardisaster,9.0,earthquake,nuclearaccident,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,11,nuclear,10.0,0.0,remember,,nuclearaccident,nan,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,12,nucleardisaster,10.0,0.0,nuclear,3.0,,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,13,rememberdisaster,7.0,0.0,nucleardisaster,8.0,nuclear,environment,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,14,conserve,1.0,0.0,rememberdisaster,15.0,environment,devastation,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,15,nuclear,4.0,0.0,conserve,17.0,devastation,tsunami,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,16,disaster,10.0,0.0,nuclear,3.0,tsunami,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,17,disasternuclear,9.0,0.0,disaster,17.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,18,nuclear,4.0,0.0,disasternuclear,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,20,nuclear,6.0,1.0,nuclear,13.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,21,nuclear,2.0,1.0,nuclear,17.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,22,nuclear,5.0,1.0,nuclear,17.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,23,nuclear,4.0,0.0,nuclear,,nuclear,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,24,nuclear,5.0,0.0,nuclear,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,25,nuclear,3.0,0.0,nuclear,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,26,nuclear,2.0,0.0,nuclear,7.0,,reliefefforts,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,27,nuclear,4.0,0.0,nuclear,8.0,reliefefforts,nuclearaccident,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,28,disaster,1.0,0.0,nuclear,11.0,nuclearaccident,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,29,nuclear,10.0,1.0,disaster,8.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,30,nuclear,9.0,1.0,nuclear,12.0,nuclear,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,31,nuclear,10.0,0.0,nuclear,7.0,nuclear,disaster,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,32,nuclear,9.0,1.0,nuclear,17.0,disaster,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,33,nuclear,3.0,0.0,nuclear,8.0,nuclear,tsunami,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,34,nuclear,4.0,0.0,nuclear,,tsunami,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,35,nuclear,8.0,1.0,nuclear,2.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,36,nuclear,10.0,1.0,nuclear,1.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,37,nuclear,10.0,0.0,nuclear,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,38,nuclear,5.0,0.0,nuclear,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,39,nuclear,1.0,0.0,nuclear,,,nan,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
4,24296.0,hashtag,40,nuclear,4.0,1.0,nuclear,15.0,,nuclear,RS,C,RS,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,1,nuclear,10.0,0.0,nan,3.0,,nucleardisaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,2,nucleardisaster,8.0,0.0,nuclear,0.0,nucleardisaster,writenucelardisaster,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,3,tidalwaves,8.0,0.0,nucleardisaster,10.0,writenucelardisaster,tsunami,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,4,thyroidcancer,4.0,0.0,tidalwaves,10.0,tsunami,tsunami,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,5,ocean,9.0,0.0,thyroidcancer,15.0,tsunami,thyroid,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,6,disaster,4.0,0.0,ocean,,thyroid,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,7,girls,2.0,0.0,disaster,16.0,,nucleardisaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,8,destruction,7.0,0.0,girls,16.0,nucleardisaster,fukushimadisaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,9,oceanpollution,7.0,0.0,destruction,16.0,fukushimadisaster,powerplantdisaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,10,earth,5.0,0.0,oceanpollution,,powerplantdisaster,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,11,landpollution,7.0,0.0,earth,15.0,,sunami,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,12,sunami,4.0,0.0,landpollution,10.0,sunami,tsunami,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,13,powerplant,8.0,0.0,sunami,10.0,tsunami,tsunami,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,14,tsunami,2.0,0.0,powerplant,11.0,tsunami,earthquake,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,15,earthquake,5.0,0.0,tsunami,16.0,earthquake,nuclearenergydisaster,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,16,nuclearenergydisaster,6.0,0.0,earthquake,,nuclearenergydisaster,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,17,earthquakes,1.0,0.0,nuclearenergydisaster,9.0,,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,18,nuclearaccident,10.0,1.0,earthquakes,9.0,nuclearaccident,nuclearaccident,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,19,radiationpoisoning,6.0,0.0,nuclearaccident,0.0,nuclearaccident,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,20,nuclear,9.0,0.0,radiationpoisoning,16.0,nuclear,disasterrelief,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,21,disasterrelief,3.0,0.0,nuclear,11.0,disasterrelief,earthquake,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,22,earthquake,7.0,0.0,disasterrelief,,earthquake,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,23,canceragents,5.0,0.0,earthquake,,,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,24,radiationdisasters,6.0,0.0,canceragents,17.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,25,nuclear,8.0,0.0,radiationdisasters,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,26,thyroidcancercauses,10.0,0.0,nuclear,3.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,27,largetsunami,1.0,0.0,thyroidcancercauses,9.0,nuclear,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,28,nuclearaccident,8.0,0.0,largetsunami,,nuclearaccident,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,29,disasterzone,2.0,0.0,nuclearaccident,11.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,30,nuclearzone,10.0,0.0,disasterzone,8.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,31,nuclear,4.0,1.0,nuclearzone,12.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,32,cancer,8.0,0.0,nuclear,,nuclear,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,33,powerplantcatastrophe,8.0,0.0,cancer,15.0,,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,34,tsumanievent,6.0,0.0,powerplantcatastrophe,17.0,nuclearaccident,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,35,nuclearevents,3.0,0.0,tsumanievent,,nuclear,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,36,disastercleanup,6.0,0.0,nuclearevents,,,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,37,globalevent,1.0,0.0,disastercleanup,2.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,38,rarenuclearevent,9.0,0.0,globalevent,3.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,39,nuclearcleanup,2.0,0.0,rarenuclearevent,13.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
5,83368.0,hashtag,40,nuclear,5.0,1.0,nuclearcleanup,13.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,1,earthquake,6.0,0.0,nan,15.0,,nucleardiaster,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,2,accident,10.0,0.0,earthquake,8.0,nucleardiaster,renewable energy,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,3,tragedy,7.0,0.0,accident,4.0,renewable energy,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,4,devastation,1.0,0.0,tragedy,4.0,nuclear,helpthevictims,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,5,victims,1.0,0.0,devastation,,helpthevictims,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,6,nucleardisaster,5.0,0.0,victims,,,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,7,disasterrelief,4.0,0.0,nucleardisaster,11.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,8,earthquakevictims,1.0,0.0,disasterrelief,2.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,9,nuclear,4.0,1.0,earthquakevictims,2.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,10,nuclearaccident,4.0,0.0,nuclear,17.0,nuclear,cancer,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,11,accident,2.0,0.0,nuclearaccident,11.0,cancer,radioactive,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,12,emergencyaid,1.0,0.0,accident,15.0,radioactive,years,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,13,victimsupport,10.0,0.0,emergencyaid,,years,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,14,naturaldisaster,4.0,0.0,victimsupport,9.0,,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,15,nuclearaccident,3.0,0.0,naturaldisaster,3.0,nuclearaccident,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,16,nuclear,1.0,0.0,nuclearaccident,10.0,nuclear,pacificocean,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,17,recovery,3.0,0.0,nuclear,11.0,pacificocean,nuclearpower,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,18,disasterassistance,6.0,0.0,recovery,16.0,nuclearpower,nuclearreactor,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,19,nucleardamage,7.0,0.0,disasterassistance,1.0,nuclearreactor,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,20,nuclear,10.0,0.0,nucleardamage,0.0,nuclear,deathtoll,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,21,crisis,5.0,0.0,nuclear,1.0,deathtoll,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,22,nucleardisaster,10.0,0.0,crisis,10.0,nuclearaccident,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,23,nuclear,6.0,0.0,nucleardisaster,0.0,nuclear,deadlyocean,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,24,survivors,1.0,0.0,nuclear,0.0,deadlyocean,bruhnuclearreally,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,25,supportvictims,9.0,0.0,survivors,9.0,bruhnuclearreally,nuclearaccident,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,26,reliefefforts,2.0,0.0,supportvictims,4.0,nuclearaccident,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,27,nuclear,3.0,0.0,reliefefforts,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,28,emergency,10.0,0.0,nuclear,3.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,29,nuclear,9.0,1.0,emergency,2.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,30,nuclear,4.0,1.0,nuclear,17.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,31,disaster,10.0,0.0,nuclear,4.0,nuclear,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,32,nuclear,6.0,0.0,disaster,,nuclear,nan,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,33,disasterrelief,2.0,0.0,nuclear,0.0,,nucleardisaster,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,34,nucleardisaster,10.0,0.0,disasterrelief,10.0,nucleardisaster,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,35,nuclear,10.0,1.0,nucleardisaster,8.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,36,nucleardisaster,4.0,0.0,nuclear,12.0,nuclear,nuclear,NEW,C,EC,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,37,nuclear,3.0,1.0,nucleardisaster,1.0,nuclear,nuclear,RP,C,RP,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,38,helpvictims,2.0,0.0,nuclear,,nuclear,nan,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
7,61525.0,hashtag,39,nucleartragedy,3.0,0.0,helpvictims,17.0,,nuclear,NEW,B,BN,h20h2,Hashtag,20,Homogeneous,2
