,alpha,entropy_dist,bn_dist,ec_dist,rs_dist,rp_dist
0,0.0,1.4663599179256304,4.322390683925839,1.9864728475593818,2.0104208136216646,0.8242559914772098
1,0.1,1.3383056192215004,4.239343570288363,2.0269726720818557,1.9995853017391316,0.7928028550912116
2,0.2,1.3015434325137796,4.166827160294961,1.9846310339973774,2.0562529256364006,0.7799882451794997
3,0.30000000000000004,1.2446323663070327,4.099065485001605,1.9935095269390983,2.0189414554837044,0.773081964404149
4,0.4,1.1146014106334292,4.0371122979924365,2.0122897685230305,2.0147748340824423,0.7614731599718887
5,0.5,1.0825156334823294,3.979284122086713,2.0113553938756197,2.003366465835843,0.7625658878593468
6,0.6000000000000001,1.0436801096257717,3.927059444962276,2.0275223536117566,2.0211280268789285,0.7482709484015472
7,0.7000000000000001,0.9878401990671191,3.8729330192885536,2.0209097707868984,2.030260351336391,0.73506009984768
8,0.8,0.9451309731758597,3.8245739184452385,2.030081054721422,2.0176141187792993,0.7324856968307103
9,0.9,0.949377858754609,3.780622872927934,2.0200654435679,2.0295583830697317,0.7520991719032407
10,1.0,0.9069492774078316,3.727517817026735,2.014412505475772,2.0457628070092158,0.7375934079035917
11,1.1,0.8808017312293183,3.691741642044784,2.02487183182687,2.0764870035620984,0.7325685452973345
12,1.2000000000000002,0.8493027408606502,3.649240514391257,2.0330821311408136,2.046471977509421,0.7303924070893522
13,1.3,0.8078489948558064,3.6062586291607435,2.034317597379712,2.0558305741429463,0.7339600461426475
14,1.4000000000000001,0.7751782108188643,3.5750704009232925,2.0515912774213,2.0436417927175565,0.7212983738707291
15,1.5,0.7659427020801028,3.535566894155277,2.0523930827881642,2.053892757289999,0.7306539371148549
16,1.6,0.7394713885710656,3.5038302758140936,2.051466599123807,2.0672643962263515,0.7329143840432145
17,1.7000000000000002,0.7476042698004228,3.4647862740992164,2.0529660529000875,2.064225316504081,0.732436107117586
18,1.8,0.7266052101108085,3.438360873536094,2.064098451108731,2.0771820464657633,0.7220015015799267
19,1.9000000000000001,0.6956632557172365,3.4023425066520434,2.0640813775679825,2.076179392761209,0.7340506093388413
20,2.0,0.6989111598777693,3.369480569019602,2.0668124549731024,2.10490912461738,0.7337587035860601
